probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
PT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,43,43,27,0.627906976744186,0.627906976744186,0.20930232558139536,0.0,0.20930232558139536,0.5813953488372093,27,0.627906976744186,1.0,43,13,42,41,1.0,True,True,auditable,,probe_country_service
RE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,36,35,12,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.027777777777777776,0.2222222222222222,0.2222222222222222,12,0.3333333333333333,0.9722222222222222,36,4,36,36,0.4722222222222222,True,True,auditable,,probe_country_service
RO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,83,77,16,0.1927710843373494,0.1927710843373494,0.10843373493975904,0.060240963855421686,0.060240963855421686,0.1566265060240964,16,0.1927710843373494,0.927710843373494,80,43,83,76,0.5180722891566265,True,True,auditable,,probe_country_service
RO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,43,43,10,0.23255813953488372,0.23255813953488372,0.11627906976744186,0.023255813953488372,0.11627906976744186,0.20930232558139536,10,0.23255813953488372,1.0,42,24,43,41,1.0,True,True,auditable,,probe_country_service
RS,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,46,43,9,0.1956521739130435,0.1956521739130435,0.08695652173913043,0.021739130434782608,0.06521739130434782,0.15217391304347827,9,0.1956521739130435,0.9347826086956522,45,16,46,45,0.6086956521739131,True,True,auditable,,probe_country_service
RU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,477,458,131,0.2746331236897275,0.2746331236897275,0.19916142557651992,0.09014675052410902,0.11949685534591195,0.1278825995807128,131,0.2746331236897275,0.960167714884696,462,280,465,405,0.5345911949685535,True,True,auditable,,probe_country_service
RU,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,255,255,79,0.30980392156862746,0.30980392156862746,0.24313725490196078,0.10588235294117647,0.15294117647058825,0.12549019607843137,79,0.30980392156862746,1.0,250,181,254,226,1.0,True,True,auditable,,probe_country_service
SE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,200,188,106,0.53,0.53,0.35,0.23,0.13,0.3,106,0.53,0.94,199,70,195,182,0.535,True,True,auditable,,probe_country_service
SE,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,107,107,60,0.5607476635514018,0.5607476635514018,0.3644859813084112,0.24299065420560748,0.1308411214953271,0.35514018691588783,60,0.5607476635514018,1.0,107,46,105,101,1.0,True,True,auditable,,probe_country_service
SG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,114,109,85,0.7456140350877193,0.7456140350877193,0.19298245614035087,0.0,0.19298245614035087,0.7456140350877193,85,0.7456140350877193,0.956140350877193,112,54,111,103,0.5614035087719298,True,True,auditable,,probe_country_service
SG,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,64,64,47,0.734375,0.734375,0.1875,0.0,0.1875,0.734375,47,0.734375,1.0,63,38,64,58,1.0,True,True,auditable,,probe_country_service
