Country,Root,Aggregation_Mode,Confidence_Filter,Owner_Multi_Entity_Mode,Total_Traces,Submarine_Traces,Dependency_Rate,Top_Cable,Top_Cable_Expected_Vol,Top_Cable_Share,Top2_Cable,Top2_Cable_Expected_Vol,Top2_Cable_Share,Dominance_Margin,Unique_CrossBorder_AS_Pairs,Top_CrossBorder_AS_Pair,Top_CrossBorder_AS_Pair_Count,Top_CrossBorder_AS_Pair_Share,Top2_CrossBorder_AS_Pair,Top2_CrossBorder_AS_Pair_Count,Top2_CrossBorder_AS_Pair_Share,CrossBorder_AS_Pair_Dominance_Margin,Cable_vs_ASPair_Concentration_Gap,Top_Owner,Top_Owner_Expected_Vol,Top_Owner_Share,Top2_Owner,Top2_Owner_Expected_Vol,Top2_Owner_Share,Owner_Dominance_Margin,Cable_Owner_Concentration_Gap,High_Bucket_Traces,Medium_Bucket_Traces,Ambiguous_Bucket_Traces
PA,D-Root,weighted,all,full,49,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,10,AS52468->AS715,11,0.2245,AS27928->AS10886,6,0.1224,0.102,-0.2245,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PA,G-Root,weighted,all,full,48,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS52468->AS23520,14,0.2917,AS23520->AS1299,14,0.2917,0.0,-0.2917,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PE,F-Root,weighted,all,full,47,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS21575->AS3557,4,0.0851,None,0,0.0,0.0851,-0.0851,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PE,E-Root,weighted,all,full,48,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS7195->AS21556,6,0.125,AS64116->AS21556,2,0.0417,0.0833,-0.125,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,K-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,C-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,B-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,J-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,A-Root,weighted,all,full,11,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,D-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,I-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,L-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,H-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,E-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,M-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS3257->AS7500,10,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,F-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PF,G-Root,weighted,all,full,10,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PK,K-Root,weighted,all,full,12,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS17557->AS25152,4,0.3333,AS38193->AS25152,2,0.1667,0.1667,-0.3333,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PK,C-Root,weighted,all,full,12,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS174->AS2149,6,0.5,AS17557->AS174,4,0.3333,0.1667,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PK,B-Root,weighted,all,full,12,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PK,J-Root,weighted,all,full,12,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17557->AS7342,4,0.3333,None,0,0.0,0.3333,-0.3333,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PK,F-Root,weighted,all,full,12,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PK,A-Root,weighted,all,full,12,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17557->AS7342,4,0.3333,None,0,0.0,0.3333,-0.3333,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PK,I-Root,weighted,all,full,11,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PK,H-Root,weighted,all,full,12,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS17557->AS1508,4,0.3333,AS36236->AS1508,2,0.1667,0.1667,-0.3333,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PK,M-Root,weighted,all,full,12,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS17557->AS2497,3,0.25,AS52025->AS7500,2,0.1667,0.0833,-0.25,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,K-Root,weighted,all,full,418,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,76,AS12741->AS25152,73,0.1746,AS8374->AS25152,53,0.1268,0.0478,-0.1746,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,C-Root,weighted,all,full,427,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,33,AS174->AS2149,400,0.9368,AS5617->AS1299,48,0.1124,0.8244,-0.9368,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,J-Root,weighted,all,full,421,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,8,AS196844->AS7342,12,0.0285,AS50607->AS7342,6,0.0143,0.0143,-0.0285,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,B-Root,weighted,all,full,424,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,19,AS5617->AS1299,50,0.1179,AS8501->AS2603,8,0.0189,0.0991,-0.1179,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,A-Root,weighted,all,full,419,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,34,AS5617->AS1299,42,0.1002,AS196844->AS7342,26,0.0621,0.0382,-0.1002,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,D-Root,weighted,all,full,424,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,89,AS1299->AS10886,84,0.1981,AS5617->AS1299,43,0.1014,0.0967,-0.1981,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,H-Root,weighted,all,full,423,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,38,AS36236->AS1508,406,0.9598,AS5617->AS1299,42,0.0993,0.8605,-0.9598,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,E-Root,weighted,all,full,422,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,48,AS12912->AS21556,18,0.0427,AS196844->AS21556,16,0.0379,0.0047,-0.0427,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,F-Root,weighted,all,full,419,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,15,AS12912->AS3320,14,0.0334,AS3320->AS3557,14,0.0334,0.0,-0.0334,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PL,G-Root,weighted,all,full,421,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,24,AS1299->AS3356,65,0.1544,AS5617->AS1299,48,0.114,0.0404,-0.1544,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PR,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5786->AS3557,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PR,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5786->AS10886,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS3356->AS25152,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,C-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS174->AS2149,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,J-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS3356->AS2914,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,I-Root,weighted,all,full,3,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37100->AS20144,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,H-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS36236->AS1508,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS3356->AS7500,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PS,G-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,K-Root,weighted,all,full,219,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,12,AS62416->AS25152,103,0.4703,AS1273->AS25152,24,0.1096,0.3607,-0.4703,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,C-Root,weighted,all,full,216,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,9,AS174->AS2149,212,0.9815,AS2860->AS174,26,0.1204,0.8611,-0.9815,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,B-Root,weighted,all,full,218,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,9,AS6453->AS1299,85,0.3899,AS8657->AS2914,53,0.2431,0.1468,-0.3899,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,D-Root,weighted,all,full,219,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS1930->AS10886,141,0.6438,AS2860->AS10886,20,0.0913,0.5525,-0.6438,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,L-Root,weighted,all,full,218,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,21,AS20912->AS20144,106,0.4862,AS6939->AS20144,86,0.3945,0.0917,-0.4862,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,H-Root,weighted,all,full,217,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,12,AS36236->AS1508,213,0.9816,AS6453->AS3257,110,0.5069,0.4747,-0.9816,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,E-Root,weighted,all,full,221,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS1930->AS21556,15,0.0679,AS50666->AS21556,2,0.009,0.0588,-0.0679,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,M-Root,weighted,all,full,219,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,23,AS6939->AS7500,181,0.8265,AS8657->AS6939,49,0.2237,0.6027,-0.8265,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,F-Root,weighted,all,full,219,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS50666->AS13335,2,0.0091,AS1930->AS3557,2,0.0091,0.0,-0.0091,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PT,G-Root,weighted,all,full,220,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,11,AS6453->AS3356,88,0.4,AS174->AS3356,75,0.3409,0.0591,-0.4,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS25152,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,J-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS174,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,C-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS17893->AS174,2,1.0,AS174->AS2149,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS174,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS174,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS10886,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS20144,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,I-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS174,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS13335,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS2518,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,F-Root,weighted,all,full,1,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS13335,1,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PW,G-Root,weighted,all,full,1,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS17893->AS3356,1,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,K-Root,weighted,all,full,21,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,8,AS23201->AS25152,6,0.2857,AS28000->AS25152,5,0.2381,0.0476,-0.2857,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,J-Root,weighted,all,full,22,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS23201->AS28008,6,0.2727,AS27768->AS7303,4,0.1818,0.0909,-0.2727,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,F-Root,weighted,all,full,22,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS27768->AS7303,4,0.1818,AS61512->AS13335,2,0.0909,0.0909,-0.1818,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,A-Root,weighted,all,full,22,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS28008->AS7342,6,0.2727,AS23201->AS28008,5,0.2273,0.0455,-0.2727,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,D-Root,weighted,all,full,22,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS28008->AS10886,6,0.2727,AS23201->AS28008,6,0.2727,0.0,-0.2727,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,I-Root,weighted,all,full,21,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,H-Root,weighted,all,full,22,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,9,AS3549->AS1508,6,0.2727,AS12956->AS3549,6,0.2727,0.0,-0.2727,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,E-Root,weighted,all,full,22,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS23201->AS21556,6,0.2727,AS27733->AS21556,2,0.0909,0.1818,-0.2727,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,M-Root,weighted,all,full,21,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,8,AS22548->AS7500,6,0.2857,AS28008->AS7500,5,0.2381,0.0476,-0.2857,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
PY,L-Root,weighted,all,full,21,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS11664->AS20144,7,0.3333,AS23201->AS20144,6,0.2857,0.0476,-0.3333,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
QA,K-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS8781->AS25152,4,0.6667,AS25019->AS25152,2,0.3333,0.3333,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
QA,J-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
QA,F-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
QA,A-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS174->AS1299,2,0.3333,None,0,0.0,0.3333,-0.3333,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
QA,I-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS8781->AS6939,4,0.6667,AS3356->AS6939,1,0.1667,0.5,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
QA,L-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS6939->AS20144,3,0.5,AS8781->AS6939,3,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
QA,E-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
QA,M-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS6939->AS7500,4,0.6667,AS8781->AS6939,4,0.6667,0.0,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,J-Root,weighted,all,full,70,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37002->AS4788,22,0.3143,None,0,0.0,0.3143,-0.3143,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,C-Root,weighted,all,full,70,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS174->AS2149,66,0.9429,AS37002->AS174,32,0.4571,0.4857,-0.9429,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,F-Root,weighted,all,full,71,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS37002->AS4788,22,0.3099,AS37002->AS13335,10,0.1408,0.169,-0.3099,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,A-Root,weighted,all,full,69,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS37002->AS37271,32,0.4638,AS21351->AS4788,8,0.1159,0.3478,-0.4638,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,L-Root,weighted,all,full,69,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS5511->AS20144,26,0.3768,AS4788->AS9498,22,0.3188,0.058,-0.3768,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,I-Root,weighted,all,full,70,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS5511->AS2497,26,0.3714,AS37002->AS4788,22,0.3143,0.0571,-0.3714,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,H-Root,weighted,all,full,69,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS37002->AS1508,31,0.4493,AS3491->AS1508,26,0.3768,0.0725,-0.4493,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,E-Root,weighted,all,full,69,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS37002->AS4788,21,0.3043,AS37002->AS21556,10,0.1449,0.1594,-0.3043,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,M-Root,weighted,all,full,70,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS5511->AS2497,26,0.3714,AS37002->AS4788,22,0.3143,0.0571,-0.3714,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RE,D-Root,weighted,all,full,70,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS37002->AS10886,31,0.4429,AS2914->AS10886,27,0.3857,0.0571,-0.4429,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,K-Root,weighted,all,full,183,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,38,AS1273->AS25152,24,0.1311,AS9009->AS1273,12,0.0656,0.0656,-0.1311,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,C-Root,weighted,all,full,183,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,18,AS174->AS2149,174,0.9508,AS3356->AS174,24,0.1311,0.8197,-0.9508,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,B-Root,weighted,all,full,181,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,17,AS174->AS1299,14,0.0773,AS1273->AS1299,13,0.0718,0.0055,-0.0773,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,J-Root,weighted,all,full,184,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,11,AS211462->AS7342,5,0.0272,AS60149->AS7342,4,0.0217,0.0054,-0.0272,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,F-Root,weighted,all,full,184,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,14,AS2614->AS3557,6,0.0326,AS48112->AS3557,6,0.0326,0.0,-0.0326,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,A-Root,weighted,all,full,183,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,16,AS9050->AS7342,12,0.0656,AS48161->AS7342,6,0.0328,0.0328,-0.0656,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,D-Root,weighted,all,full,185,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,27,AS9009->AS10886,12,0.0649,AS9050->AS10886,10,0.0541,0.0108,-0.0649,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,I-Root,weighted,all,full,185,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,11,AS9050->AS31287,13,0.0703,AS1273->AS4651,12,0.0649,0.0054,-0.0703,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,H-Root,weighted,all,full,184,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,26,AS36236->AS1508,178,0.9674,AS3356->AS3257,30,0.163,0.8043,-0.9674,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
RO,E-Root,weighted,all,full,185,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,12,AS9050->AS21556,8,0.0432,AS48161->AS21556,6,0.0324,0.0108,-0.0432,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
