exact_landing_pair_id,landing_station_a_id,landing_station_a_name,landing_station_b_id,landing_station_b_name,corridor_id,corridor_label,candidate_scope,cable_count,cable_ids,cable_names,strict_parallel_candidate,strict_parallel_cable_pair_relationships
mata-utu-wallis-and-futuna::savusavu-fiji,mata-utu-wallis-and-futuna,"Mata-Utu, Wallis and Futuna",savusavu-fiji,"Savusavu, Fiji",landing_region_8b0192edc1d4::landing_region_ccf70eb55c24,"Savusavu, Fiji <-> Mata-Utu, Wallis and Futuna",inter_region,1,"[""tui-samoa""]","[""Tui-Samoa""]",False,0
mata-utu-wallis-and-futuna::suva-fiji,mata-utu-wallis-and-futuna,"Mata-Utu, Wallis and Futuna",suva-fiji,"Suva, Fiji",landing_region_1cece50a3587::landing_region_ccf70eb55c24,"Suva, Fiji <-> Mata-Utu, Wallis and Futuna",inter_region,1,"[""tui-samoa""]","[""Tui-Samoa""]",False,0
mata-utu-wallis-and-futuna::tuasivi-samoa,mata-utu-wallis-and-futuna,"Mata-Utu, Wallis and Futuna",tuasivi-samoa,"Tuasivi, Samoa",landing_region_0601a73acabb::landing_region_ccf70eb55c24,"Apia, Samoa <-> Mata-Utu, Wallis and Futuna",inter_region,1,"[""tui-samoa""]","[""Tui-Samoa""]",False,0
matara-sri-lanka::medan-indonesia,matara-sri-lanka,"Matara, Sri Lanka",medan-indonesia,"Medan, Indonesia",landing_region_16506ee61a44::landing_region_d6e66fb95245,"Medan, Indonesia <-> Matara, Sri Lanka",inter_region,1,"[""seamewe-5""]","[""SeaMeWe-5""]",False,0
matara-sri-lanka::melaka-malaysia,matara-sri-lanka,"Matara, Sri Lanka",melaka-malaysia,"Melaka, Malaysia",landing_region_bfbd2d5054a7::landing_region_d6e66fb95245,"Melaka, Malaysia <-> Matara, Sri Lanka",inter_region,1,"[""seamewe-5""]","[""SeaMeWe-5""]",False,0
matara-sri-lanka::morib-malaysia,matara-sri-lanka,"Matara, Sri Lanka",morib-malaysia,"Morib, Malaysia",landing_region_d5376611ccce::landing_region_d6e66fb95245,"Morib, Malaysia <-> Matara, Sri Lanka",inter_region,2,"[""india-asia-xpress-iax"", ""seamewe-6""]","[""India Asia Xpress (IAX)"", ""SeaMeWe-6""]",True,1
matara-sri-lanka::mumbai-india,matara-sri-lanka,"Matara, Sri Lanka",mumbai-india,"Mumbai, India",landing_region_0074f164da96::landing_region_d6e66fb95245,"Mumbai, India <-> Matara, Sri Lanka",inter_region,2,"[""india-asia-xpress-iax"", ""seamewe-6""]","[""India Asia Xpress (IAX)"", ""SeaMeWe-6""]",True,1
matara-sri-lanka::muscat-oman,matara-sri-lanka,"Matara, Sri Lanka",muscat-oman,"Muscat, Oman",landing_region_d6e66fb95245::landing_region_fcffffdae613,"Matara, Sri Lanka <-> Muscat, Oman",inter_region,1,"[""seamewe-6""]","[""SeaMeWe-6""]",False,0
matara-sri-lanka::ngwe-saung-myanmar,matara-sri-lanka,"Matara, Sri Lanka",ngwe-saung-myanmar,"Ngwe Saung, Myanmar",landing_region_29865afa9b90::landing_region_d6e66fb95245,"Ngwe Saung, Myanmar <-> Matara, Sri Lanka",inter_region,1,"[""seamewe-5""]","[""SeaMeWe-5""]",False,0
matara-sri-lanka::port-said-egypt,matara-sri-lanka,"Matara, Sri Lanka",port-said-egypt,"Port Said, Egypt",landing_region_76a1e527d0dd::landing_region_d6e66fb95245,"Port Said, Egypt <-> Matara, Sri Lanka",inter_region,1,"[""seamewe-6""]","[""SeaMeWe-6""]",False,0
matara-sri-lanka::qalhat-oman,matara-sri-lanka,"Matara, Sri Lanka",qalhat-oman,"Qalhat, Oman",landing_region_d6e66fb95245::landing_region_fadec242e36c,"Matara, Sri Lanka <-> Qalhat, Oman",inter_region,1,"[""seamewe-5""]","[""SeaMeWe-5""]",False,0
matara-sri-lanka::ras-ghareb-egypt,matara-sri-lanka,"Matara, Sri Lanka",ras-ghareb-egypt,"Ras Ghareb, Egypt",landing_region_ce4340c7a1cb::landing_region_d6e66fb95245,"Ras Ghareb, Egypt <-> Matara, Sri Lanka",inter_region,1,"[""seamewe-6""]","[""SeaMeWe-6""]",False,0
matara-sri-lanka::satun-thailand,matara-sri-lanka,"Matara, Sri Lanka",satun-thailand,"Satun, Thailand",landing_region_5a85d72e871a::landing_region_d6e66fb95245,"Satun, Thailand <-> Matara, Sri Lanka",inter_region,1,"[""india-asia-xpress-iax""]","[""India Asia Xpress (IAX)""]",False,0
matara-sri-lanka::toulon-france,matara-sri-lanka,"Matara, Sri Lanka",toulon-france,"Toulon, France",landing_region_b368d05deae2::landing_region_d6e66fb95245,"La Tour Fondue, France <-> Matara, Sri Lanka",inter_region,1,"[""seamewe-5""]","[""SeaMeWe-5""]",False,0
matara-sri-lanka::tuas-singapore,matara-sri-lanka,"Matara, Sri Lanka",tuas-singapore,"Tuas, Singapore",landing_region_d0ecf913edd7::landing_region_d6e66fb95245,"Katong, Singapore <-> Matara, Sri Lanka",inter_region,3,"[""india-asia-xpress-iax"", ""seamewe-5"", ""seamewe-6""]","[""India Asia Xpress (IAX)"", ""SeaMeWe-5"", ""SeaMeWe-6""]",True,3
matara-sri-lanka::yanbu-saudi-arabia,matara-sri-lanka,"Matara, Sri Lanka",yanbu-saudi-arabia,"Yanbu, Saudi Arabia",landing_region_0f9020acdf6d::landing_region_d6e66fb95245,"Yanbu, Saudi Arabia <-> Matara, Sri Lanka",inter_region,2,"[""seamewe-5"", ""seamewe-6""]","[""SeaMeWe-5"", ""SeaMeWe-6""]",True,1
matara-sri-lanka::zafarana-egypt,matara-sri-lanka,"Matara, Sri Lanka",zafarana-egypt,"Zafarana, Egypt",landing_region_50c26b062998::landing_region_d6e66fb95245,"Zafarana, Egypt <-> Matara, Sri Lanka",inter_region,1,"[""seamewe-5""]","[""SeaMeWe-5""]",False,0
mataram-indonesia::pankalan-indonesia,mataram-indonesia,"Mataram, Indonesia",pankalan-indonesia,"Pankalan, Indonesia",landing_region_8b50d5cb7b72::landing_region_9d81852a5697,"Senggigi, Indonesia <-> Pankalan, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
mataram-indonesia::pontianak-indonesia,mataram-indonesia,"Mataram, Indonesia",pontianak-indonesia,"Pontianak, Indonesia",landing_region_20359afe5fc5::landing_region_8b50d5cb7b72,"Sungai Kakap, Indonesia <-> Senggigi, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
mataram-indonesia::sangata-indonesia,mataram-indonesia,"Mataram, Indonesia",sangata-indonesia,"Sangata, Indonesia",landing_region_8b50d5cb7b72::landing_region_fbcad56732a5,"Senggigi, Indonesia <-> Sangata, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
mataram-indonesia::toweli-indonesia,mataram-indonesia,"Mataram, Indonesia",toweli-indonesia,"Toweli, Indonesia",landing_region_785e9ae4e1ba::landing_region_8b50d5cb7b72,"Toweli, Indonesia <-> Senggigi, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
matnog-philippines::nabas-philippines,matnog-philippines,"Matnog, Philippines",nabas-philippines,"Nabas, Philippines",landing_region_11a5fc08eb7a::landing_region_6bfc07cf0a74,"Caticlan, Philippines <-> Matnog, Philippines",inter_region,1,"[""submarine-cable-in-the-philippines-scip""]","[""Submarine Cable in the Philippines (SCiP)""]",False,0
matnog-philippines::ormoc-philippines,matnog-philippines,"Matnog, Philippines",ormoc-philippines,"Ormoc, Philippines",landing_region_00c458c2b5c8::landing_region_6bfc07cf0a74,"Palompon, Philippines <-> Matnog, Philippines",inter_region,1,"[""submarine-cable-in-the-philippines-scip""]","[""Submarine Cable in the Philippines (SCiP)""]",False,0
matnog-philippines::pinamalayan-philippines,matnog-philippines,"Matnog, Philippines",pinamalayan-philippines,"Pinamalayan, Philippines",landing_region_6bfc07cf0a74::landing_region_f1cf3d89b00f,"Matnog, Philippines <-> Pinamalayan, Philippines",inter_region,1,"[""submarine-cable-in-the-philippines-scip""]","[""Submarine Cable in the Philippines (SCiP)""]",False,0
matnog-philippines::roxas-philippines,matnog-philippines,"Matnog, Philippines",roxas-philippines,"Roxas, Philippines",landing_region_68949973e697::landing_region_6bfc07cf0a74,"Roxas, Philippines <-> Matnog, Philippines",inter_region,1,"[""submarine-cable-in-the-philippines-scip""]","[""Submarine Cable in the Philippines (SCiP)""]",False,0
matnog-philippines::san-jose-philippines,matnog-philippines,"Matnog, Philippines",san-jose-philippines,"San Jose, Philippines",landing_region_6bfc07cf0a74::landing_region_e1fca807130d,"Matnog, Philippines <-> San Jose, Philippines",inter_region,1,"[""submarine-cable-in-the-philippines-scip""]","[""Submarine Cable in the Philippines (SCiP)""]",False,0
matnog-philippines::talisay-philippines,matnog-philippines,"Matnog, Philippines",talisay-philippines,"Talisay, Philippines",landing_region_568e54040a5c::landing_region_6bfc07cf0a74,"Talisay, Philippines <-> Matnog, Philippines",inter_region,1,"[""submarine-cable-in-the-philippines-scip""]","[""Submarine Cable in the Philippines (SCiP)""]",False,0
matnog-philippines::taytay-philippines,matnog-philippines,"Matnog, Philippines",taytay-philippines,"Taytay, Philippines",landing_region_51f1c48ed3a8::landing_region_6bfc07cf0a74,"Taytay, Philippines <-> Matnog, Philippines",inter_region,1,"[""submarine-cable-in-the-philippines-scip""]","[""Submarine Cable in the Philippines (SCiP)""]",False,0
matthew-town-bahamas::mayaguana-bahamas,matthew-town-bahamas,"Matthew Town, Bahamas",mayaguana-bahamas,"Mayaguana, Bahamas",landing_region_f04faf9d1433::landing_region_fb56a563ce84,"Matthew Town, Bahamas <-> Mayaguana, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
matthew-town-bahamas::nassau-bahamas,matthew-town-bahamas,"Matthew Town, Bahamas",nassau-bahamas,"Nassau, Bahamas",landing_region_d48e4beadfef::landing_region_f04faf9d1433,"Caves Point, Bahamas <-> Matthew Town, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
matthew-town-bahamas::port-au-prince-haiti,matthew-town-bahamas,"Matthew Town, Bahamas",port-au-prince-haiti,"Port-au-Prince, Haiti",landing_region_3e7c1ed2cb25::landing_region_f04faf9d1433,"Kaliko, Haiti <-> Matthew Town, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
matthew-town-bahamas::port-nelson-bahamas,matthew-town-bahamas,"Matthew Town, Bahamas",port-nelson-bahamas,"Port Nelson, Bahamas",landing_region_d0e5e5b9d5fa::landing_region_f04faf9d1433,"Port Nelson, Bahamas <-> Matthew Town, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
matthew-town-bahamas::rock-sound-bahamas,matthew-town-bahamas,"Matthew Town, Bahamas",rock-sound-bahamas,"Rock Sound, Bahamas",landing_region_302aaee1440e::landing_region_f04faf9d1433,"Rock Sound, Bahamas <-> Matthew Town, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
matthew-town-bahamas::sandy-point-bahamas,matthew-town-bahamas,"Matthew Town, Bahamas",sandy-point-bahamas,"Sandy Point, Bahamas",landing_region_2ea8d24aded3::landing_region_f04faf9d1433,"Sandy Point, Bahamas <-> Matthew Town, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
maxwelton-wa-united-states::seattle-wa-united-states,maxwelton-wa-united-states,"Maxwelton, WA, United States",seattle-wa-united-states,"Seattle, WA, United States",landing_region_5f578929a68a::landing_region_5f578929a68a,"Harbour Pointe, WA, United States intra-region",intra_landing_region,1,"[""whidbey-island-seattle""]","[""Whidbey Island-Seattle""]",False,0
mayaguana-bahamas::nassau-bahamas,mayaguana-bahamas,"Mayaguana, Bahamas",nassau-bahamas,"Nassau, Bahamas",landing_region_d48e4beadfef::landing_region_fb56a563ce84,"Caves Point, Bahamas <-> Mayaguana, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
mayaguana-bahamas::port-au-prince-haiti,mayaguana-bahamas,"Mayaguana, Bahamas",port-au-prince-haiti,"Port-au-Prince, Haiti",landing_region_3e7c1ed2cb25::landing_region_fb56a563ce84,"Kaliko, Haiti <-> Mayaguana, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
mayaguana-bahamas::port-nelson-bahamas,mayaguana-bahamas,"Mayaguana, Bahamas",port-nelson-bahamas,"Port Nelson, Bahamas",landing_region_d0e5e5b9d5fa::landing_region_fb56a563ce84,"Port Nelson, Bahamas <-> Mayaguana, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
mayaguana-bahamas::rock-sound-bahamas,mayaguana-bahamas,"Mayaguana, Bahamas",rock-sound-bahamas,"Rock Sound, Bahamas",landing_region_302aaee1440e::landing_region_fb56a563ce84,"Rock Sound, Bahamas <-> Mayaguana, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
mayaguana-bahamas::sandy-point-bahamas,mayaguana-bahamas,"Mayaguana, Bahamas",sandy-point-bahamas,"Sandy Point, Bahamas",landing_region_2ea8d24aded3::landing_region_fb56a563ce84,"Sandy Point, Bahamas <-> Mayaguana, Bahamas",inter_region,1,"[""bahamas-domestic-submarine-network-bdsni""]","[""Bahamas Domestic Submarine Network (BDSNi)""]",False,0
maywick-united-kingdom::sandwick-united-kingdom,maywick-united-kingdom,"Maywick, United Kingdom",sandwick-united-kingdom,"Sandwick, United Kingdom",landing_region_d7ea30da9a7d::landing_region_d7ea30da9a7d,"Sandwick, United Kingdom intra-region",intra_landing_region,1,"[""shefa-2""]","[""SHEFA-2""]",False,0
maywick-united-kingdom::torshavn-faroe-islands,maywick-united-kingdom,"Maywick, United Kingdom",torshavn-faroe-islands,"Torshavn, Faroe Islands",landing_region_1d8f590fc27d::landing_region_d7ea30da9a7d,"Funningsfjordur, Faroe Islands <-> Sandwick, United Kingdom",inter_region,1,"[""shefa-2""]","[""SHEFA-2""]",False,0
mazara-del-vallo-italy::mellieha-malta,mazara-del-vallo-italy,"Mazara del Vallo, Italy",mellieha-malta,"Mellieha, Malta",landing_region_21eee101671e::landing_region_9e3a5ff856b9,"Marsala, Italy <-> Balluta Bay, Malta",inter_region,1,"[""medusa-submarine-cable-system""]","[""Medusa Submarine Cable System""]",False,0
mazara-del-vallo-italy::misuratah-libya,mazara-del-vallo-italy,"Mazara del Vallo, Italy",misuratah-libya,"Misuratah, Libya",landing_region_21eee101671e::landing_region_60e5522510f3,"Marsala, Italy <-> Misuratah, Libya",inter_region,1,"[""medusa-submarine-cable-system""]","[""Medusa Submarine Cable System""]",False,0
mazara-del-vallo-italy::nador-morocco,mazara-del-vallo-italy,"Mazara del Vallo, Italy",nador-morocco,"Nador, Morocco",landing_region_21eee101671e::landing_region_936d9ad2fec4,"Marsala, Italy <-> Melilla, Spain",inter_region,1,"[""medusa-submarine-cable-system""]","[""Medusa Submarine Cable System""]",False,0
mazara-del-vallo-italy::olbia-italy,mazara-del-vallo-italy,"Mazara del Vallo, Italy",olbia-italy,"Olbia, Italy",landing_region_21eee101671e::landing_region_6045c833d0ac,"Marsala, Italy <-> La Maddalena, Italy",inter_region,2,"[""janna"", ""unitirreno""]","[""Janna"", ""Unitirreno""]",True,1
mazara-del-vallo-italy::port-said-egypt,mazara-del-vallo-italy,"Mazara del Vallo, Italy",port-said-egypt,"Port Said, Egypt",landing_region_21eee101671e::landing_region_76a1e527d0dd,"Marsala, Italy <-> Port Said, Egypt",inter_region,1,"[""medusa-submarine-cable-system""]","[""Medusa Submarine Cable System""]",False,0
mazara-del-vallo-italy::st-pauls-bay-malta,mazara-del-vallo-italy,"Mazara del Vallo, Italy",st-pauls-bay-malta,"St. Paul's Bay, Malta",landing_region_21eee101671e::landing_region_9e3a5ff856b9,"Marsala, Italy <-> Balluta Bay, Malta",inter_region,1,"[""go-1-mediterranean-cable-system""]","[""GO-1 Mediterranean Cable System""]",False,0
mazara-del-vallo-italy::tartous-syria,mazara-del-vallo-italy,"Mazara del Vallo, Italy",tartous-syria,"Tartous, Syria",landing_region_21eee101671e::landing_region_e46d51d24595,"Marsala, Italy <-> Tartous, Syria",inter_region,1,"[""medusa-submarine-cable-system""]","[""Medusa Submarine Cable System""]",False,0
mazara-del-vallo-italy::tripoli-libya,mazara-del-vallo-italy,"Mazara del Vallo, Italy",tripoli-libya,"Tripoli, Libya",landing_region_0154ac1fee30::landing_region_21eee101671e,"Tripoli, Libya <-> Marsala, Italy",inter_region,1,"[""italy-libya""]","[""Italy-Libya""]",False,0
mazara-del-vallo-italy::ttouan-morocco,mazara-del-vallo-italy,"Mazara del Vallo, Italy",ttouan-morocco,"Tétouan, Morocco",landing_region_21eee101671e::landing_region_57d913736f9d,"Marsala, Italy <-> Playa de la Ribera, Spain",inter_region,1,"[""medusa-submarine-cable-system""]","[""Medusa Submarine Cable System""]",False,0
mazara-del-vallo-italy::yeroskipos-cyprus,mazara-del-vallo-italy,"Mazara del Vallo, Italy",yeroskipos-cyprus,"Yeroskipos, Cyprus",landing_region_21eee101671e::landing_region_a09a1e953122,"Marsala, Italy <-> Yeroskipos, Cyprus",inter_region,1,"[""medusa-submarine-cable-system""]","[""Medusa Submarine Cable System""]",False,0
mazara-del-vallo-italy::zafarana-egypt,mazara-del-vallo-italy,"Mazara del Vallo, Italy",zafarana-egypt,"Zafarana, Egypt",landing_region_21eee101671e::landing_region_50c26b062998,"Marsala, Italy <-> Zafarana, Egypt",inter_region,1,"[""middle-east-north-africa-mena-cable-systemgulf-bridge-international""]","[""Middle East North Africa (MENA) Cable System/Gulf Bridge International""]",False,0
mazara-del-vallo-italy::zahara-de-los-atunes-spain,mazara-del-vallo-italy,"Mazara del Vallo, Italy",zahara-de-los-atunes-spain,"Zahara de los Atunes, Spain",landing_region_21eee101671e::landing_region_2e97799ac193,"Marsala, Italy <-> Tarifa, Spain",inter_region,1,"[""medusa-submarine-cable-system""]","[""Medusa Submarine Cable System""]",False,0
mazatln-mexico::san-jos-del-cabo-mexico,mazatln-mexico,"Mazatlán, Mexico",san-jos-del-cabo-mexico,"San José del Cabo, Mexico",landing_region_190feb72677f::landing_region_871e9df10d3a,"Mazatlán, Mexico <-> San José del Cabo, Mexico",inter_region,1,"[""tmx5""]","[""TMX5""]",False,0
mazatln-mexico::tijuana-mexico,mazatln-mexico,"Mazatlán, Mexico",tijuana-mexico,"Tijuana, Mexico",landing_region_190feb72677f::landing_region_e3b34817fab1,"Mazatlán, Mexico <-> Tijuana, Mexico",inter_region,1,"[""pan-american-crossing-pac""]","[""Pan-American Crossing (PAC)""]",False,0
mazatln-mexico::unqui-costa-rica,mazatln-mexico,"Mazatlán, Mexico",unqui-costa-rica,"Unqui, Costa Rica",landing_region_190feb72677f::landing_region_803335e8283c,"Mazatlán, Mexico <-> Unqui, Costa Rica",inter_region,1,"[""pan-american-crossing-pac""]","[""Pan-American Crossing (PAC)""]",False,0
mchugh-point-ak-united-states::portage-ak-united-states,mchugh-point-ak-united-states,"McHugh Point, AK, United States",portage-ak-united-states,"Portage, AK, United States",landing_region_826d50434ee9::landing_region_a2016c77cbfd,"Anchorage, AK, United States <-> Portage, AK, United States",inter_region,1,"[""alaska-united-turnagain-arm-auta""]","[""Alaska United Turnagain Arm (AUTA)""]",False,0
