landing_region_id,landing_region_label,landing_station_count,region_diameter_km,configured_maximum_diameter_km,diameter_within_configured_maximum,configured_radius_km,diameter_within_configured_radius,region_assignment_methods,landing_station_ids
landing_region_567233ca551a,"Coro, Venezuela",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""coro-venezuela""]"
landing_region_56dc0d87f65d,"Zamboanga, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""zamboanga-philippines""]"
landing_region_56f5968b4284,"Edøya, Norway",2,27.92632541507157,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""edya-norway"", ""kristiansund-norway""]"
landing_region_57424b247075,"Nyali, Kenya",3,14.353672524867301,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mombasa-kenya"", ""mtwapa-kenya"", ""nyali-kenya""]"
landing_region_5771ac7707c1,"Seba, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""seba-indonesia""]"
landing_region_57745c930d6b,"Numbulwar, NT, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""numbulwar-nt-australia""]"
landing_region_5789e2c8b370,"Sirte, Libya",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sirte-libya""]"
landing_region_58084817cbe7,"Paddington, NSW, Australia",7,23.21116925161782,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""alexandria-nsw-australia"", ""brookvale-nsw-australia"", ""clovelly-nsw-australia"", ""maroubra-nsw-australia"", ""oxford-falls-nsw-australia"", ""paddington-nsw-australia"", ""sydney-nsw-australia""]"
landing_region_5879856b3590,"Utqiaġvik, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""utqiavik-ak-united-states""]"
landing_region_58934ccdf4e7,"Kendal, Indonesia",2,26.929555841769844,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kendal-indonesia"", ""semarang-indonesia""]"
landing_region_590b6b2415a2,"Baubau, Indonesia",2,13.739217540172453,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""baubau-indonesia"", ""lakudo-indonesia""]"
landing_region_591b1c3cb97b,"Manchester, CA, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""manchester-ca-united-states""]"
landing_region_593e1abfd2fb,"Sangano, Angola",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sangano-angola""]"
landing_region_5970e968acfb,"Stonington, ME, United States",2,12.12766177897638,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""isle-au-haut-me-united-states"", ""stonington-me-united-states""]"
landing_region_597ce4a0e2e1,"Nelson, New Zealand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nelson-new-zealand""]"
landing_region_59a210e88c9e,"New Haven, CT, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""new-haven-ct-united-states""]"
landing_region_5a19a30c8842,"Landeyjar, Iceland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""landeyjar-iceland""]"
landing_region_5a1e27deaea1,"Tanjung Pakis, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tanjung-pakis-indonesia""]"
landing_region_5a4ad1a30e2e,"Tadine, New Caledonia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tadine-new-caledonia""]"
landing_region_5a74cd68a733,"Eureka, CA, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""eureka-ca-united-states""]"
landing_region_5a85d72e871a,"Satun, Thailand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""satun-thailand""]"
landing_region_5ab38de70965,"Benghazi, Libya",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""benghazi-libya""]"
landing_region_5adf52090f0e,"Tarawa, Kiribati",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tarawa-kiribati""]"
landing_region_5afdda65dc84,"Juneau, AK, United States",2,27.352333210643764,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hawk-inlet-ak-united-states"", ""juneau-ak-united-states""]"
landing_region_5b2e15d5a4b4,"Ajigaura, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ajigaura-japan""]"
landing_region_5b7797cd8a1c,"Siargao Island, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""siargao-island-philippines""]"
landing_region_5b899f0dfd29,"Pesaren, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pesaren-indonesia""]"
landing_region_5be533717f07,"Kangiqsujuaq, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kangiqsujuaq-qc-canada""]"
landing_region_5c15d12d8f52,"Dipolog City, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dipolog-city-philippines""]"
landing_region_5c64e91d0b3e,"Port Lions, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""port-lions-ak-united-states""]"
landing_region_5cfa3618b4f2,"Tolmeta, Libya",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tolmeta-libya""]"
landing_region_5d023e72c246,"Singapore, Singapore",4,27.995966995036834,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""katong-singapore"", ""sakra-island-singapore"", ""singapore-singapore"", ""tanah-merah-singapore""]"
landing_region_5d6e35257aa2,"Dhangethi, Maldives",2,20.02859647223242,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dhangethi-maldives"", ""maamigili-maldives""]"
landing_region_5dfd7cc4155a,"Florence, OR, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""florence-or-united-states""]"
landing_region_5e0dbaabe44b,"Lynn, MA, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lynn-ma-united-states""]"
landing_region_5e2ed4c56fd5,"Maniitsoq, Greenland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""maniitsoq-greenland""]"
landing_region_5f2f410d970e,"Santa Cruz de La Palma, Canary Islands, Spain",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""santa-cruz-de-la-palma-canary-islands-spain""]"
landing_region_5f4ecdf8a5df,"João Pessoa, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""joo-pessoa-brazil""]"
landing_region_5f7ca8e22242,"Platinum, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""platinum-ak-united-states""]"
landing_region_5f83f61dba62,"Rønne, Denmark",4,26.11320243106904,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hasle-denmark"", ""pedersker-denmark"", ""rnne-denmark"", ""tejn-denmark""]"
landing_region_5f8d85d4aded,"Novo Aripuanã, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""novo-aripuan-brazil""]"
landing_region_5fc707afb3e0,"Tortel, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tortel-chile""]"
landing_region_5fe059e41102,"Breivika, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""breivika-norway""]"
landing_region_5feb522ba574,"Riding Point, Bahamas",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""riding-point-bahamas""]"
landing_region_5ff6ee2e39f7,"Haradsholm, Finland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""haradsholm-finland""]"
landing_region_60bbc1c8479f,"Trujillo, Honduras",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""trujillo-honduras""]"
landing_region_60cef485b0c4,"Kavaratti, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kavaratti-india""]"
landing_region_60e5522510f3,"Misuratah, Libya",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""misuratah-libya""]"
landing_region_61250bb7a6a7,"Kuakata, Bangladesh",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kuakata-bangladesh""]"
landing_region_61312bef9df1,"Cartagena, Colombia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cartagena-colombia""]"
landing_region_613d7c7fc2a1,"Lista, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lista-norway""]"
landing_region_61d404c98376,"San Luis Obispo, CA, United States",2,18.701310507675412,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""grover-beach-ca-united-states"", ""san-luis-obispo-ca-united-states""]"
landing_region_620bdff3a2d2,"Puerto Cortes, Honduras",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""puerto-cortes-honduras""]"
landing_region_6214b7ec27bc,"Fakaofo, Tokelau",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""fakaofo-tokelau""]"
landing_region_624af91bc3e3,"Beirut, Lebanon",2,7.184824551770397,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""beirut-lebanon"", ""jdaide-lebanon""]"
landing_region_626f69d96e99,"Bandar Abbas, Iran",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bandar-abbas-iran""]"
landing_region_62ab90a88142,"Tiksi, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tiksi-russia""]"
landing_region_62c74bbd5f9d,"Zuwara, Libya",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""zuwara-libya""]"
landing_region_62f055a7d84a,"Monte Carlo, Monaco",2,1.102744164694803,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""monaco-monaco"", ""monte-carlo-monaco""]"
landing_region_634d2f7d688a,"Kadmat, India",2,12.907586200045323,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""amini-india"", ""kadmat-india""]"
landing_region_635ec622809f,"Kalianda, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kalianda-indonesia""]"
landing_region_64259f15b967,"Corran, United Kingdom",2,0.722881900702596,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ardgour-united-kingdom"", ""corran-united-kingdom""]"
landing_region_64413f464273,"Kulhudhufushi, Maldives",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kulhudhufushi-maldives""]"
landing_region_64561d142765,"Bredene, Belgium",2,3.823678593633344,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bredene-belgium"", ""ostend-belgium""]"
landing_region_64a572f9238e,"Abu Talat, Egypt",3,26.18611923946358,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""abu-talat-egypt"", ""alexandria-egypt"", ""sidi-kerir-egypt""]"
landing_region_64abd2b76b5b,"Takapuna, New Zealand",3,16.84498478391701,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""auckland-new-zealand"", ""takapuna-new-zealand"", ""whenuapai-new-zealand""]"
landing_region_64b91883c363,"Skewjack, United Kingdom",3,5.039367346347026,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""porthcurno-united-kingdom"", ""skewjack-united-kingdom"", ""whitesands-bay-united-kingdom""]"
landing_region_650c8be457c1,"Andrott, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""andrott-india""]"
landing_region_658debf0bdca,"Kiltan, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kiltan-india""]"
landing_region_65aa8d7cf62e,"Espoo, Finland",2,15.802624236798467,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""espoo-finland"", ""helsinki-finland""]"
landing_region_66061688d7f4,"Kardamena, Greece",2,13.274335359057993,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kardamena-greece"", ""kochilari-greece""]"
landing_region_661389eca7bf,"Santa Barbara, CA, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""santa-barbara-ca-united-states""]"
landing_region_665dd71abe8a,"Miquelon-Langlade, Saint Pierre and Miquelon",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""miquelon-langlade-saint-pierre-and-miquelon""]"
landing_region_668f7f614b00,"Nangan, Taiwan",3,28.482011641714372,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""beigan-taiwan"", ""nangan-taiwan"", ""xiju-taiwan""]"
landing_region_66a38a926c5f,"Vung Tau, Vietnam",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""vung-tau-vietnam""]"
landing_region_6739729bc0be,"Pile Bay, AK, United States",3,29.00680162545436,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pedro-bay-ak-united-states"", ""pile-bay-ak-united-states"", ""williamsport-ak-united-states""]"
landing_region_673ee87e2178,"Achnaba, United Kingdom",3,22.39867189439031,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""achnaba-united-kingdom"", ""ormsary-united-kingdom"", ""otter-ferry-united-kingdom""]"
landing_region_67488d1938e2,"Mestre, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mestre-italy""]"
landing_region_67794f8d8642,"Hudishibana, Aruba",2,29.201197478906067,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""baby-beach-aruba"", ""hudishibana-aruba""]"
landing_region_67e24db6d2ad,"Charlevoix, MI, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""charlevoix-mi-united-states""]"
landing_region_682af621a6c9,"Narragansett, RI, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""narragansett-ri-united-states""]"
landing_region_6838c99b1c66,"Ponta de Pedras, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ponta-de-pedras-brazil""]"
landing_region_68949973e697,"Roxas, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""roxas-philippines""]"
landing_region_68b02843b642,"Crown Haven, Bahamas",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""crown-haven-bahamas""]"
landing_region_68c87c6fa47f,"Copa Club, Jamaica",3,5.3116013864949,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bull-bay-jamaica"", ""copa-club-jamaica"", ""harbour-view-jamaica""]"
landing_region_6956ce7a552c,"Cherating, Malaysia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cherating-malaysia""]"
landing_region_69e552ca40c0,"Alice Town, Bahamas",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""alice-town-bahamas""]"
landing_region_69f98e830e28,"Madang, Papua New Guinea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""madang-papua-new-guinea""]"
landing_region_6a085d7da78f,"Kotka, Finland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kotka-finland""]"
landing_region_6a0cd51cccf9,"Quy Nhon, Vietnam",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""quy-nhon-vietnam""]"
landing_region_6a200c711be0,"Plerin, France",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""plerin-france""]"
landing_region_6a574ce4dacb,"Meersburg, Germany",3,23.04117223263081,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""friedrichshafen-germany"", ""konstanz-germany"", ""meersburg-germany""]"
landing_region_6a990cca53f4,"Half Moon Bay, Cayman Islands",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""half-moon-bay-cayman-islands""]"
landing_region_6acb908fb9a1,"Santarém, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""santarm-brazil""]"
landing_region_6aeee1145279,"Chicago, IL, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""chicago-il-united-states""]"
landing_region_6b05dcb13582,"Kendari, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kendari-indonesia""]"
landing_region_6b21568094e1,"Tafuna, American Samoa",2,6.977625736544704,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pago-pago-american-samoa"", ""tafuna-american-samoa""]"
landing_region_6b2fbc95e855,"Chindini, Comoros",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""chindini-comoros""]"
landing_region_6b31b6d33cac,"McGaurans Beach, VIC, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mcgaurans-beach-vic-australia""]"
landing_region_6b93ae141229,"Pevek, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pevek-russia""]"
landing_region_6ba6cd3bf9a4,"Tobermory, United Kingdom",3,16.098114334601725,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""calgary-united-kingdom"", ""kilchoan-ferry-united-kingdom"", ""tobermory-united-kingdom""]"
landing_region_6bc94e754137,"Kralendijk, Bonaire, Netherlands",3,2.962265964770848,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kralendijk-bonaire-netherlands"", ""kralendijk-bonaire-sint-eustatius-and-saba"", ""north-salina-bonaire-sint-eustatius-and-saba""]"
landing_region_6bf3fe2e7221,"Afuá, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""afu-brazil""]"
landing_region_6bfc07cf0a74,"Matnog, Philippines",3,24.857061792938552,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""allen-philippines"", ""matnog-philippines"", ""santa-magdalena-philippines""]"
landing_region_6c072fe07409,"Lax Kw'alaams, BC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lax-kwalaams-bc-canada""]"
landing_region_6c6f20567c17,"Bari, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bari-italy""]"
landing_region_6c797cfdd066,"Bulan, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bulan-philippines""]"
landing_region_6c921854e636,"Kimbe, Papua New Guinea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kimbe-papua-new-guinea""]"
landing_region_6cafc97c4bac,"Scoor, United Kingdom",4,28.3524679400078,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""baile-mr-united-kingdom"", ""fionnaphort-united-kingdom"", ""kiloran-bay-united-kingdom"", ""scoor-united-kingdom""]"
landing_region_6cd28e3a3231,"Girne, Cyprus",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""girne-cyprus""]"
landing_region_6d0b3b188139,"Zhuhai, China",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""zhuhai-china""]"
landing_region_6d23884024ac,"Rebun, Japan",2,14.834270689739315,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""rebun-japan"", ""rishirifuji-japan""]"
landing_region_6d3aa8dd9d8b,"Kampung Tekek, Malaysia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kampung-tekek-malaysia""]"
landing_region_6d509d70b562,"Salakan, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""salakan-indonesia""]"
landing_region_6d74655b3c02,"Goonhilly Downs, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""goonhilly-downs-united-kingdom""]"
