probe_country,service_id,path_scope_stratum,msm_id,file_name,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,group_unique_probes,group_unique_probe_asns,share_of_unit_observation_mass,rank_within_unit,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_5f578929a68a::landing_region_94c53aa4a6d7,"Harbour Pointe, WA, United States -> Vancouver, BC, Canada",17.75,71,71,71,38,10,59,21,0.1375968992248062,3,False,False,True,0.0,17.75
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_94c53aa4a6d7::landing_region_fee5a5fdbba8,"Vancouver, BC, Canada -> Cama Beach, WA, United States",17.75,71,71,71,38,10,59,21,0.1375968992248062,4,False,False,False,0.0,17.75
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_ad2e1f237edf::landing_region_df3d1db01d0e,"Buffalo, NY, United States -> Toronto, ON, Canada",15.0,15,15,15,6,6,59,21,0.11627906976744186,5,False,False,False,3.0,12.0
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_35391ab448ed::landing_region_a4e660c6c620,"Brookhaven, NY, United States -> Island Park, NY, United States",11.0,22,22,22,10,2,59,21,0.08527131782945736,6,False,False,False,11.0,0.0
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_35391ab448ed::landing_region_b3d356cd3c9f,"Brookhaven, NY, United States -> Wall Township, NJ, United States",11.0,22,22,22,10,2,59,21,0.08527131782945736,7,False,False,False,11.0,0.0
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_36777aea9ef0::landing_region_5e0dbaabe44b,"Halifax, NS, Canada -> Lynn, MA, United States",6.0,6,6,6,2,2,59,21,0.046511627906976744,8,False,False,False,0.0,6.0
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_5f578929a68a::landing_region_fee5a5fdbba8,"Harbour Pointe, WA, United States -> Cama Beach, WA, United States",1.0,3,3,3,1,1,59,21,0.007751937984496124,9,False,False,False,1.0,0.0
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_19da5dac2df8::landing_region_4da2bf713882,"Eastbourne, BC, Canada -> Bowser, BC, Canada",0.8584415584415584,12,12,12,4,2,59,21,0.006654585724353166,10,False,False,False,0.8584415584415584,0.0
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_19da5dac2df8::landing_region_70abce74b352,"Eastbourne, BC, Canada -> Snaw-naw-as, BC, Canada",0.8584415584415584,12,12,12,4,2,59,21,0.006654585724353166,11,False,False,False,0.8584415584415584,0.0
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_19da5dac2df8::landing_region_94c53aa4a6d7,"Eastbourne, BC, Canada -> Vancouver, BC, Canada",0.8584415584415584,12,12,12,4,2,59,21,0.006654585724353166,12,False,False,False,0.8584415584415584,0.0
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_19da5dac2df8::landing_region_ed5425cf5b7d,"Eastbourne, BC, Canada -> Powell River, BC, Canada",0.8584415584415584,12,12,12,4,2,59,21,0.006654585724353166,13,False,False,False,0.8584415584415584,0.0
CA,Netflix-Assets,all_publicly_visible,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,landing_region_4da2bf713882::landing_region_70abce74b352,"Bowser, BC, Canada -> Snaw-naw-as, BC, Canada",0.8584415584415584,12,12,12,4,2,59,21,0.006654585724353166,14,False,False,False,0.8584415584415584,0.0
